source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
open_subtitles,I don't have a license because I've been in prison the last six years.,208772,the last six years,DT JJ CD NNS,the,last,six,years,
open_subtitles,"Not now, not for the next two weeks.",213573,the next two weeks,DT JJ CD NNS,the,next,two,weeks,
open_subtitles,"Because I had people coming up to me for the next six months, going, ""Dude, you're doing Aquaman 2.",214427,the next six months,DT JJ CD NNS,the,next,six,months,
open_subtitles,Never in a fucking million years did I expect to hear that from him.,214659,a fucking million years,DT JJ CD NNS,a,fucking,million,years,
open_subtitles,That's a staggering 22 years.,216079,a staggering 22 years,DT JJ CD NNS,a,staggering,22,years,
open_subtitles,That's a staggering 22 years.,217149,a staggering 22 years,DT JJ CD NNS,a,staggering,22,years,
open_subtitles,The first two episodes got rave reviews.,224108,The first two episodes,DT JJ CD NNS,The,first,two,episodes,
open_subtitles,No one has come to buy it for the last 7 months..,228605,the last 7 months,DT JJ CD NNS,the,last,7,months,
open_subtitles,..For the past 10 months.,228739,the past 10 months,DT JJ CD NNS,the,past,10,months,
open_subtitles,I have been selling underwear and vests for the past 40 years.,229797,the past 40 years,DT JJ CD NNS,the,past,40,years,
open_subtitles,I've been doing this business for the past 40 years.,230226,the past 40 years,DT JJ CD NNS,the,past,40,years,
open_subtitles,"The other three quarters of the year, firms still file a quarterly report or 10-Q, which has a full set of financial statements but less required disclosure than the annual report.",232434,The other three quarters,DT JJ CD NNS,The,other,three,quarters,
open_subtitles,Let's say we buy some equipment in one quarter and then use it to manufacture goods over the next 23 quarters.,232453,the next 23 quarters,DT JJ CD NNS,the,next,23,quarters,
open_subtitles,When we pay cash to buy the equipment or as we use it over the next 23 quarters?,232455,the next 23 quarters,DT JJ CD NNS,the,next,23,quarters,
open_subtitles,The whole nine yards.,235462,The whole nine yards,DT JJ CD NNS,The,whole,nine,yards,
open_subtitles,It's all about the first three seconds of engagement.,235575,the first three seconds,DT JJ CD NNS,the,first,three,seconds,
open_subtitles,"He's worked his way up through the ranks over the past eight months from, uh, low-life to mid-level runner.",235767,the past eight months,DT JJ CD NNS,the,past,eight,months,
open_subtitles,I just spent the last five minutes,237813,the last five minutes,DT JJ CD NNS,the,last,five,minutes,
open_subtitles,"The last 20 years waiting to be friends with sam again,",237927,The last 20 years,DT JJ CD NNS,The,last,20,years,
open_subtitles,"On that planet, a 100-pound person... would weigh a whopping 254 pounds.",238379,a whopping 254 pounds,DT JJ CD NNS,a,whopping,254,pounds,
open_subtitles,Baegeuk has lived as a slave in Namso Fortress for the last two years.,240063,the last two years,DT JJ CD NNS,the,last,two,years,
open_subtitles,"I was a mere twenty years old, and my enthronement divided Goguryeo in half.",240756,a mere twenty years,DT JJ CD NNS,a,mere,twenty,years,
open_subtitles,"He will not be touched for the next two days, but I can't guarantee what will happen afterwards.",243312,the next two days,DT JJ CD NNS,the,next,two,days,
open_subtitles,How about we deploy the first two battalions here near the western gates?,243545,the first two battalions,DT JJ CD NNS,the,first,two,battalions,
open_subtitles,"During the last two years, for every inch Muhyul gained through expansion, the dagger of angst engulfing my soul pierced through an inch deeper.",243823,the last two years,DT JJ CD NNS,the,last,two,years,
open_subtitles,She has been ardently waiting for you for the last two years.,244026,the last two years,DT JJ CD NNS,the,last,two,years,
open_subtitles,"Will we be able to subjugate them, with only a few hundred men?",244635,a few hundred men,DT JJ CD NNS,a,few,hundred,men,
open_subtitles,"You know, I spent the last 25 years fantasizing about you, wondering how you'd turn out.",245220,the last 25 years,DT JJ CD NNS,the,last,25,years,
open_subtitles,Either you tell me everything you saw in the next ten secondsor wbounce your sorry ass out on the next bus to the border.,250773,the next ten secondsor,DT JJ CD NNS,the,next,ten,secondsor,
open_subtitles,"However, we can only remain cautiously optimistic about the future of these last 9,000 individuals.",251572,"these last 9,000 individuals",DT JJ CD NNS,these,last,"9,000",individuals,
open_subtitles,"Do me a favor,for the next five minutes pretend you don't know everything.",251824,the next five minutes,DT JJ CD NNS,the,next,five,minutes,
open_subtitles,"And what,has he been locked away at T Hot Rocker Academy of Kissing for the past five years?",252223,the past five years,DT JJ CD NNS,the,past,five,years,
open_subtitles,"For the past 20 years, it's the first time I hear this word.",256107,the past 20 years,DT JJ CD NNS,the,past,20,years,
open_subtitles,Ligature marks Seem to match that of the previous 2 victims.,258065,the previous 2 victims,DT JJ CD NNS,the,previous,2,victims,
open_subtitles,"What you see is nothing... a few thousand stars visible to the naked eye, a mere fraction of 100 billion stars that make up our galaxy.",259286,a few thousand stars,DT JJ CD NNS,a,few,thousand,stars,
open_subtitles,"Connie,you and me are the only two people who heard hollis confess that he was working for jack reese.",265710,the only two people,DT JJ CD NNS,the,only,two,people,
open_subtitles,"Connie, you and me are the only two people who heard Hollis confess that he was working for Jack Reese.",266593,the only two people,DT JJ CD NNS,the,only,two,people,
open_subtitles,We're all gonna remember the next 16 minutes for a long time after we leave East High.,267219,the next 16 minutes,DT JJ CD NNS,the,next,16,minutes,
open_subtitles,-And every morning for the past two weeks.,274234,the past two weeks,DT JJ CD NNS,the,past,two,weeks,
open_subtitles,"Carla, if your husband's gonna get better, it's fair to say we'll know in the next 48 to 72 hours.",274381,the next 48 to 72 hours,DT JJ CD TO CD NNS,the,next,48 & 72,hours,
open_subtitles,"All right, so they've been drinking together, both of them, for the past ten years.",274410,the past ten years,DT JJ CD NNS,the,past,ten,years,
open_subtitles,"And now, the final two offices, as tabulated by ZBZ's own accounting major, who will be interning this summer at Pricewaterhouse Coopers, and who ensures the accuracy of tonight's votes.",275889,the final two offices,DT JJ CD NNS,the,final,two,offices,
open_subtitles,The way those two have been fighting for the past two weeks.,276108,the past two weeks,DT JJ CD NNS,the,past,two,weeks,
open_subtitles,And I needed those extra three months to get ready.,277482,those extra three months,DT JJ CD NNS,those,extra,three,months,
open_subtitles,"I had my hands full then, but you've grown so much these last five years.",277491,these last five years,DT JJ CD NNS,these,last,five,years,
open_subtitles,"And that's how I've spent the last 12 years, just telling one lie after another.",277724,the last 12 years,DT JJ CD NNS,the,last,12,years,
open_subtitles,I have been beating myself up for a full four minutes!,278447,a full four minutes,DT JJ CD NNS,a,full,four,minutes,
open_subtitles,"eight in the last two hours, which is why i called you.",280851,the last two hours,DT JJ CD NNS,the,last,two,hours,
open_subtitles,"although I don't know... how this is gonna shake out in the next 48 hours, we're all adults, and, um...",284693,the next 48 hours,DT JJ CD NNS,the,next,48,hours,
open_subtitles,You've been talking about barbecued 'gators and crickets for the last two weeks.,286178,the last two weeks,DT JJ CD NNS,the,last,two,weeks,
open_subtitles,"He crashed in the ice, probably a few thousand years ago.",288369,a few thousand years,DT JJ CD NNS,a,few,thousand,years,
open_subtitles,- You've been talking abut barbecued gators and crickets for the last 2 weeks.,288951,the last 2 weeks,DT JJ CD NNS,the,last,2,weeks,
open_subtitles,I'm just trying to get out of what we have been complaining about to each other for the last 10 years.,291438,the last 10 years,DT JJ CD NNS,the,last,10,years,
open_subtitles,"You Know, I Really Don't Mind Paying The Extra 10 Bucks.",297570,The Extra 10 Bucks,DT JJ CD NNS,The,Extra,10,Bucks,
open_subtitles,Some historian claims the Spencer Landmark Hotel was used for Klan meetings in the late 1 800s.,300062,the late 1 800s,DT JJ CD NNS,the,late,1,800s,
open_subtitles,Are you aware I have the right to detain you for the next 48 hours without cause?,300096,the next 48 hours,DT JJ CD NNS,the,next,48,hours,
open_subtitles,"You've been resting for the last two hours,you need more?",302266,the last two hours,DT JJ CD NNS,the,last,two,hours,
open_subtitles,"At the same time,the last six days haven't been about one challenge.",302456,the last six days,DT JJ CD NNS,the,last,six,days,
open_subtitles,Didn't sleep through the night for the first three months.,308581,the first three months,DT JJ CD NNS,the,first,three,months,
open_subtitles,"We figured we'd live on the bottom two floors, and then we'd rent out the top.",309015,the bottom two floors,DT JJ CD NNS,the,bottom,two,floors,
open_subtitles,I figured we'd live on the bottom two floors and we'll rent out the top.,309782,the bottom two floors,DT JJ CD NNS,the,bottom,two,floors,
open_subtitles,"In the course of the next two decades,",311126,the next two decades,DT JJ CD NNS,the,next,two,decades,
open_subtitles,Another 1 5 francs was levied for transporting their remains and a further 20 francs was needed for each burial-,311157,a further 20 francs,DT JJ CD NNS,a,further,20,francs,
open_subtitles,# Five Rangers looking for the same five stones,320963,the same five stones,DT JJ CD NNS,the,same,five,stones,
open_subtitles,"For the next 20 years, stadium rock will be an elite club with only a handful of ambitious bands can hope to join.",321376,the next 20 years,DT JJ CD NNS,the,next,20,years,
open_subtitles,Because the last ten résumés you showed me...,322116,the last ten résumés,DT JJ CD NNS,the,last,ten,résumés,
open_subtitles,In case the other three bouquets get lonely.,322782,the other three bouquets,DT JJ CD NNS,the,other,three,bouquets,
open_subtitles,"Because the last ten résumés you showed me... yeah, I know, I know.",322944,the last ten résumés,DT JJ CD NNS,the,last,ten,résumés,
open_subtitles,I brought you some flowers... in case the other three bouquets get lonely.,323613,the other three bouquets,DT JJ CD NNS,the,other,three,bouquets,
open_subtitles,"Mom, I heard you the first thousand times, and Andrew likes my friends.",324564,the first thousand times,DT JJ CD NNS,the,first,thousand,times,
open_subtitles,Every offer we've had over the last six weeks will vanish.,325973,the last six weeks,DT JJ CD NNS,the,last,six,weeks,
open_subtitles,Every offer we've had over the last six weeks will vanish.,327530,the last six weeks,DT JJ CD NNS,the,last,six,weeks,
open_subtitles,"In the last two decades, 30 or so have seen the inside of a criminal court.",328985,the last two decades,DT JJ CD NNS,the,last,two,decades,
open_subtitles,OH YEAH a daily mega dose of a highly addictive narcotic taken for the last three years?,328999,the last three years,DT JJ CD NNS,the,last,three,years,
open_subtitles,"So is it fair to say that for the past eight years, ten to 15 times a week you've administered the drug sufentanil without incident?",329715,the past eight years,DT JJ CD NNS,the,past,eight,years,
open_subtitles,We won't be seeing him on the premises for the next six years.,331983,the next six years,DT JJ CD NNS,the,next,six,years,
open_subtitles,"It's been him the last 21 times, Marshal",336656,the last 21 times,DT JJ CD NNS,the,last,21,times,
open_subtitles,"We will be allright, but we won't make it through the next 6 days, if I don't do this",336942,the next 6 days,DT JJ CD NNS,the,next,6,days,
open_subtitles,"It's been him the last 21 times, Marshall",337704,the last 21 times,DT JJ CD NNS,the,last,21,times,
open_subtitles,"We will be allright, but we won't make it through the next 6 days, if I don't do this",337965,the next 6 days,DT JJ CD NNS,the,next,6,days,
open_subtitles,"It's been him the last 21 times, Marshal.",338728,the last 21 times,DT JJ CD NNS,the,last,21,times,
open_subtitles,But we won't make it through the next six days if I don't do this.,339056,the next six days,DT JJ CD NNS,the,next,six,days,
open_subtitles,"It's been him the last 21 times, Marshal.",339935,the last 21 times,DT JJ CD NNS,the,last,21,times,
open_subtitles,A constant diet of coercion gets tired after a couple hundred years.,340705,a couple hundred years,DT JJ CD NNS,a,couple,hundred,years,
open_subtitles,One thing that you should try to keep your eye on is what happened in the late 1 940s in Roswell.,342873,the late 1 940s,DT JJ CD NNS,the,late,1,940s,
open_subtitles,"In the last two days, prices have dropped on several civil war-era coins.",343838,the last two days,DT JJ CD NNS,the,last,two,days,
open_subtitles,"He called her obsessively for the first six months, then went cold turkey till yesterday.",343953,the first six months,DT JJ CD NNS,the,first,six,months,
open_subtitles,"No, I've been dry docked on Tommy's boat for the last two days.",344151,the last two days,DT JJ CD NNS,the,last,two,days,
open_subtitles,"In the last six months, we've seen our numbers rise with our core audience.",348485,the last six months,DT JJ CD NNS,the,last,six,months,
open_subtitles,"Sir, we need to put somebody on the air in the next two minutes or we go black.",348903,the next two minutes,DT JJ CD NNS,the,next,two,minutes,
open_subtitles,The smell of the alcohol will turn the young two people on.,350736,the young two people,DT JJ CD NNS,the,young,two,people,
open_subtitles,"It really has been an amazing six years, hasn't it?",353865,an amazing six years,DT JJ CD NNS,an,amazing,six,years,
open_subtitles,"It really has been an amazing six years, hasn't it?",354184,an amazing six years,DT JJ CD NNS,an,amazing,six,years,
open_subtitles,She bought a new 50 inches TV,356933,a new 50 inches,DT JJ CD NNS,a,new,50,inches,
open_subtitles,The response of the established rock press to Black Sabbath's album would define their attitude to heavy metal for the next 30 years.,357045,the next 30 years,DT JJ CD NNS,the,next,30,years,
open_subtitles,"We were driving up to this gig in Manchester and we had the radio on, and it was John Peel, who used to do the top 20 albums every Saturday.",357056,the top 20 albums,DT JJ CD NNS,the,top,20,albums,
open_subtitles,And that went on to define metal for the next five or six years.,357395,the next five or six years,DT JJ CD CC CD NNS,the,next,five & six,years,
open_subtitles,The other two women were still around when Alice Smith died.,360602,The other two women,DT JJ CD NNS,The,other,two,women,
open_subtitles,It's only in the last twenty years I could even... consider carrying to term.,360761,the last twenty years,DT JJ CD NNS,the,last,twenty,years,
open_subtitles,Our arguments have to be submitted in writing in the next ten minutes.,362862,the next ten minutes,DT JJ CD NNS,the,next,ten,minutes,
open_subtitles,"Our arguments have to be submitted in writing, in the next ten minutes.",363531,the next ten minutes,DT JJ CD NNS,the,next,ten,minutes,
open_subtitles,"Our arguments have to be submitted in writing, in the next ten minutes.",364169,the next ten minutes,DT JJ CD NNS,the,next,ten,minutes,
open_subtitles,"Our arguments have to be submitted in writing, in the next ten minutes.",364773,the next ten minutes,DT JJ CD NNS,the,next,ten,minutes,
open_subtitles,"And over the last 950 days we've been dating... and, yes, I've counted, and yes, I counted the Zach era, because, really, who were we kidding?",368035,the last 950 days,DT JJ CD NNS,the,last,950,days,
open_subtitles,I've wasted the last three years of my life,377847,the last three years,DT JJ CD NNS,the,last,three,years,
open_subtitles,The last two weeks.,379943,The last two weeks,DT JJ CD NNS,The,last,two,weeks,
open_subtitles,Two more seizures in the last two hours.,380630,the last two hours,DT JJ CD NNS,the,last,two,hours,
open_subtitles,Two more seizures in the last two hours.,381361,the last two hours,DT JJ CD NNS,the,last,two,hours,
open_subtitles,"90% of the rocket fuel, 90% of the hardware goes into overcoming just the first few hundred miles of the gravity field of the planet Earth.",384526,the first few hundred miles,DT JJ JJ CD NNS,the,first & few,hundred,miles,
open_subtitles,"For most of human history, for example, our horizons were determined by our tribe, which numbered just a few hundred individuals.",384538,a few hundred individuals,DT JJ CD NNS,a,few,hundred,individuals,
open_subtitles,Some scientists believe that in a mere 20 years we'll have personal fabricators right in our living room.,384767,a mere 20 years,DT JJ CD NNS,a,mere,20,years,
open_subtitles,We've learned more in the past 50 years than in all of human history.,384818,the past 50 years,DT JJ CD NNS,the,past,50,years,
open_subtitles,"Beverly Ann Cloy, a registered nurse for the past 27 years, smothered 14 of her patients this morning.",386577,the past 27 years,DT JJ CD NNS,the,past,27,years,
open_subtitles,"Beverly Ann Cloy, a registered nurse for the past 27 years smothered 14 of her 22 patients this morning.",387382,the past 27 years,DT JJ CD NNS,the,past,27,years,
open_subtitles,For the next 30 minutes?,387989,the next 30 minutes,DT JJ CD NNS,the,next,30,minutes,
open_subtitles,So were both of you happy without me for the last four days?,388465,the last four days,DT JJ CD NNS,the,last,four,days,
open_subtitles,Just because I didn't say it for the last three years?,388509,the last three years,DT JJ CD NNS,the,last,three,years,
open_subtitles,the entire 4 millions.,388813,the entire 4 millions,DT JJ CD NNS,the,entire,4,millions,
open_subtitles,"For the first 34 seconds of his life, whereupon it was discovered that he suffered from a debilitating heart condition.",389256,the first 34 seconds,DT JJ CD NNS,the,first,34,seconds,
open_subtitles,"For the past 10 years, I've been only a dog.",393057,the past 10 years,DT JJ CD NNS,the,past,10,years,
open_subtitles,Do you know how many cases you've destroyed in the past 3 months?,393454,the past 3 months,DT JJ CD NNS,the,past,3,months,
open_subtitles,"For the last 20 years, a group of artists and scientists have transformed two-dimensional drawings into their own three-dimensional worlds.",393948,the last 20 years,DT JJ CD NNS,the,last,20,years,
open_subtitles,"Over the last 20 years, these artists faced struggles and the risk of failure every step of the way.",393979,the last 20 years,DT JJ CD NNS,the,last,20,years,
open_subtitles,"We walk in and I was just so depressed, 'cause, like, all these dreams for the last two or three years kind of were shattered.",394268,the last two or three years,DT JJ CD CC CD NNS,the,last,two & three,years,
open_subtitles,Over the last two days I sold just one word.,395807,the last two days,DT JJ CD NNS,the,last,two,days,
open_subtitles,She said you should just keep taking the antihistamines for the next 24 hours and you should be fine.,399203,the next 24 hours,DT JJ CD NNS,the,next,24,hours,
open_subtitles,I spoke to the Vancouver Drug Squad and they said they've been noticing a steady influx of Americans arriving over the last five to six months and it seems to be growing.,399548,the last five to six months,DT JJ CD TO CD NNS,the,last,five & six,months,
open_subtitles,"For the next 30 days, your father and I buy nothing new.",404764,the next 30 days,DT JJ CD NNS,the,next,30,days,
open_subtitles,"See, the thing of it is, Brett... there hasn't been a day go by in the last ten years",408702,the last ten years,DT JJ CD NNS,the,last,ten,years,
open_subtitles,I just spent the last two days with Nick.,408869,the last two days,DT JJ CD NNS,the,last,two,days,
open_subtitles,They haven't moved in the last 20 minutes.,412824,the last 20 minutes,DT JJ CD NNS,the,last,20,minutes,
open_subtitles,"That was the theme for the last three mixers, Ashleigh.",413470,the last three mixers,DT JJ CD NNS,the,last,three,mixers,
open_subtitles,L.A.'s hot club for the next 15 minutes.,417619,the next 15 minutes,DT JJ CD NNS,the,next,15,minutes,
open_subtitles,Did you ever even try to pitch yourself these past ten years?,419183,these past ten years,DT JJ CD NNS,these,past,ten,years,
open_subtitles,"No, I don't think it is, I know that it can be, because of what's happened to me in that area over the last 36 years.",419437,the last 36 years,DT JJ CD NNS,the,last,36,years,
open_subtitles,"My main colleague over the last 20 years, and good friend, Mike Stroud, told me, sitting in a pub in the UK, that the year before when we were up by the Pole, and he was travelling behind me,",419445,the last 20 years,DT JJ CD NNS,the,last,20,years,
open_subtitles,I want to know the prosecutor's movements for the last 48 hours.,424334,the last 48 hours,DT JJ CD NNS,the,last,48,hours,
open_subtitles,If we say the first five years:,425928,the first five years,DT JJ CD NNS,the,first,five,years,
open_subtitles,The next five years:,425930,The next five years,DT JJ CD NNS,The,next,five,years,
open_subtitles,In the last 14 days you have...,426523,the last 14 days,DT JJ CD NNS,the,last,14,days,
open_subtitles,If we say the first five years about five times a week.,427158,the first five years,DT JJ CD NNS,the,first,five,years,
open_subtitles,All within the last nine weeks.,428590,the last nine weeks,DT JJ CD NNS,the,last,nine,weeks,
open_subtitles,"The voice print from his call to the airline matches 3 others from the past 6 months, warning people about bad things that were going to happen:",428686,the past 6 months,DT JJ CD NNS,the,past,6,months,
open_subtitles,All within the last nine weeks.,429225,the last nine weeks,DT JJ CD NNS,the,last,nine,weeks,
open_subtitles,"The voice print from his airline call matches three others from the past six months, warning people about bad things that were going to happen:",429314,the past six months,DT JJ CD NNS,the,past,six,months,
open_subtitles,The last three years have been disastrous.,431247,The last three years,DT JJ CD NNS,The,last,three,years,
open_subtitles,The past 3 years were awful.,432664,The past 3 years,DT JJ CD NNS,The,past,3,years,
open_subtitles,The past 3 years were awful.,434051,The past 3 years,DT JJ CD NNS,The,past,3,years,
