idx,item_num,preposition,embedding,pipp_filler_gap,pp_no_filler_no_gap,filler_no_gap,no_filler_gap
0,1,though,,8.129444122314453,8.563142776489258,8.97426700592041,9.866621971130371
1,2,though,,6.977517604827881,7.440373420715332,8.558375358581543,7.750118732452393
2,3,though,,4.187429428100586,11.98271369934082,11.788952827453613,7.8574604988098145
3,4,though,,4.871182918548584,12.177521705627441,14.280645370483398,7.8574604988098145
4,5,though,,5.419668674468994,4.158166885375977,3.3409225940704346,10.687233924865723
5,6,though,,1.0847495794296265,8.350093841552734,7.534642219543457,6.8126020431518555
6,7,though,,0.779997706413269,9.56517505645752,8.074671745300293,8.177382469177246
7,8,though,,0.6910276412963867,10.736504554748535,13.723127365112305,8.554290771484375
8,9,though,,0.811383843421936,10.63866901397705,13.517436027526855,7.297877788543701
9,10,though,,1.220017433166504,11.817761421203613,10.165435791015625,9.429930686950684
10,11,though,,9.19995403289795,11.35876750946045,11.33122444152832,8.923216819763184
11,12,though,,1.689173698425293,8.389456748962402,10.083468437194824,2.108774185180664
12,13,though,,0.37350642681121826,8.749984741210938,8.746150970458984,1.0638654232025146
13,14,though,,0.22654929757118225,5.902657985687256,9.8720121383667,1.4020122289657593
14,15,though,,1.3163868188858032,11.661554336547852,8.77706527709961,2.785341501235962
15,16,though,,0.7298778295516968,14.353827476501465,15.3445463180542,6.136579513549805
16,17,though,,1.2283316850662231,13.448195457458496,17.484848022460938,8.61668586730957
17,18,though,,3.448641538619995,14.840068817138672,15.747575759887695,12.792710304260254
18,19,though,,7.393948078155518,7.4806718826293945,6.711278915405273,16.762378692626953
19,20,though,,1.52534019947052,8.286930084228516,10.6345853805542,11.162877082824707
20,21,though,,5.770934104919434,16.766048431396484,14.867049217224121,10.31755256652832
21,22,though,,1.951308250427246,13.657367706298828,15.813706398010254,10.965861320495605
22,23,though,,3.112870693206787,10.788009643554688,10.213118553161621,9.330513000488281
23,24,though,,4.939856052398682,8.495585441589355,7.222659111022949,12.949514389038086
24,25,though,,1.6811922788619995,8.0012845993042,15.779486656188965,9.945028305053711
25,26,though,,1.8071620464324951,4.303486347198486,4.223843574523926,7.364834308624268
26,27,though,,2.1912763118743896,11.791182518005371,16.514320373535156,8.286931991577148
27,28,though,,1.6256859302520752,12.2633056640625,7.112001419067383,7.56541633605957
28,29,though,,0.8651126027107239,13.745779037475586,15.594873428344727,6.9727301597595215
29,30,though,,2.5783843994140625,13.138400077819824,8.642887115478516,7.931825160980225
30,31,though,,4.259593486785889,4.435948848724365,4.739604949951172,10.594179153442383
31,32,though,,2.9934351444244385,6.156687259674072,3.212857484817505,10.561422348022461
32,33,though,,1.5718815326690674,9.844459533691406,8.42184829711914,12.279352188110352
33,1,though,they said that we knew that,10.420066833496094,9.948305130004883,10.526667594909668,9.865851402282715
34,2,though,they said that we knew that,6.99041223526001,6.476550102233887,5.983445644378662,7.429356575012207
35,3,though,they said that we knew that,8.662704467773438,10.510050773620605,10.355953216552734,8.068320274353027
36,4,though,they said that we knew that,8.417145729064941,16.26445770263672,14.28598403930664,8.068320274353027
37,5,though,they said that we knew that,8.522293090820312,3.5344722270965576,2.7188570499420166,8.882065773010254
38,6,though,they said that we knew that,3.3101940155029297,9.26672649383545,7.221114635467529,5.9214396476745605
39,7,though,they said that we knew that,5.690340518951416,8.180976867675781,7.404092311859131,7.097332954406738
40,8,though,they said that we knew that,7.873518466949463,10.307903289794922,10.109737396240234,8.025779724121094
41,9,though,they said that we knew that,8.517478942871094,12.011697769165039,9.46440601348877,8.227075576782227
42,10,though,they said that we knew that,8.320700645446777,12.308239936828613,8.568941116333008,8.421976089477539
43,11,though,they said that we knew that,9.380481719970703,10.69304084777832,9.60468578338623,9.718574523925781
44,12,though,they said that we knew that,1.7143436670303345,9.728055000305176,7.100779056549072,2.082953453063965
45,13,though,they said that we knew that,0.9059523344039917,8.368570327758789,7.782870292663574,1.099787712097168
46,14,though,they said that we knew that,0.4777691662311554,7.572864532470703,6.359501361846924,1.03019118309021
47,15,though,they said that we knew that,1.3582253456115723,11.992344856262207,11.872329711914062,2.1826717853546143
48,16,though,they said that we knew that,3.5120012760162354,17.3917293548584,14.268023490905762,6.411411285400391
49,17,though,they said that we knew that,4.947201728820801,13.089195251464844,8.127134323120117,8.51735782623291
50,18,though,they said that we knew that,8.470183372497559,13.376675605773926,10.244855880737305,10.359444618225098
51,19,though,they said that we knew that,11.778749465942383,11.09426212310791,10.438424110412598,12.528450012207031
52,20,though,they said that we knew that,5.349321365356445,10.224942207336426,4.655603408813477,10.097136497497559
53,21,though,they said that we knew that,10.521295547485352,17.92289161682129,16.621543884277344,11.10075569152832
54,22,though,they said that we knew that,10.595610618591309,10.591839790344238,9.579732894897461,11.75722885131836
55,23,though,they said that we knew that,7.894935131072998,11.55653190612793,6.932500839233398,10.164329528808594
56,24,though,they said that we knew that,14.08114242553711,8.807977676391602,8.026796340942383,14.731745719909668
57,25,though,they said that we knew that,5.948374271392822,7.3717756271362305,7.184040069580078,10.559292793273926
58,26,though,they said that we knew that,4.046629905700684,4.708491802215576,3.410017251968384,7.368044376373291
59,27,though,they said that we knew that,4.373351097106934,12.139795303344727,9.577696800231934,7.472799301147461
60,28,though,they said that we knew that,5.314412593841553,10.932271003723145,7.017179489135742,6.3551411628723145
61,29,though,they said that we knew that,6.299841403961182,13.997613906860352,10.655290603637695,6.7793288230896
62,30,though,they said that we knew that,6.520883560180664,13.721887588500977,11.020912170410156,7.546780109405518
63,31,though,they said that we knew that,9.611967086791992,5.034116744995117,4.3449788093566895,10.752129554748535
64,32,though,they said that we knew that,4.62451171875,5.633265495300293,2.3553574085235596,6.213604927062988
65,33,though,they said that we knew that,8.64840030670166,10.244903564453125,5.995461463928223,12.87303638458252
66,1,as,,6.037355899810791,11.456602096557617,9.710591316223145,10.349580764770508
67,2,as,,7.456532001495361,7.4087724685668945,7.987583637237549,7.393730163574219
68,3,as,,2.792361259460449,12.795945167541504,10.754305839538574,5.787632942199707
69,4,as,,2.021918773651123,14.8477144241333,16.655208587646484,5.787632942199707
70,5,as,,5.726455211639404,4.117964267730713,3.3825759887695312,9.73309326171875
71,6,as,,2.3518199920654297,9.441408157348633,6.785374641418457,1.0182679891586304
72,7,as,,2.168840169906616,10.415691375732422,9.161602020263672,6.537701606750488
73,8,as,,1.9320282936096191,14.295878410339355,14.5157470703125,9.909085273742676
74,9,as,,0.7762883901596069,13.60496711730957,9.079416275024414,7.968989849090576
75,10,as,,0.9817044734954834,12.473427772521973,13.357391357421875,6.737175941467285
76,11,as,,7.189457416534424,13.128207206726074,11.265007972717285,10.17908763885498
77,12,as,,1.6312031745910645,12.813551902770996,15.933381080627441,2.2669239044189453
78,13,as,,0.6463217735290527,10.054787635803223,9.820786476135254,0.829360842704773
79,14,as,,0.17324155569076538,8.009989738464355,10.084019660949707,1.0496017932891846
80,15,as,,2.6861722469329834,14.098360061645508,16.052513122558594,1.5102553367614746
81,16,as,,0.8902537226676941,17.220537185668945,18.54787826538086,2.7924644947052
82,17,as,,1.2502257823944092,11.581948280334473,13.604072570800781,5.1025471687316895
83,18,as,,5.195671558380127,15.225475311279297,16.15626335144043,10.67721176147461
84,19,as,,6.353611469268799,9.191815376281738,6.963695049285889,12.905872344970703
85,20,as,,2.8234832286834717,11.675593376159668,8.70773696899414,9.273736953735352
86,21,as,,4.317766189575195,18.82942008972168,16.01588249206543,5.8418989181518555
87,22,as,,0.8568230867385864,20.396684646606445,20.730422973632812,1.8272757530212402
88,23,as,,4.625916481018066,13.77006721496582,11.433184623718262,5.746726036071777
89,24,as,,2.5575883388519287,8.880271911621094,10.756814956665039,9.732800483703613
90,25,as,,3.6496920585632324,10.152607917785645,16.426088333129883,7.471175193786621
91,26,as,,2.341547966003418,4.919456958770752,4.063361167907715,4.94234037399292
92,27,as,,2.0052337646484375,14.023837089538574,13.804133415222168,6.558928966522217
93,28,as,,1.726802110671997,14.163233757019043,7.995018005371094,4.166486740112305
94,29,as,,1.938979148864746,15.395545959472656,15.750194549560547,4.8053178787231445
95,30,as,,1.7103908061981201,13.205777168273926,11.990372657775879,3.86542010307312
96,31,as,,4.148576259613037,4.880472183227539,8.628851890563965,9.4889554977417
97,32,as,,3.784458875656128,8.767170906066895,7.905393123626709,10.646398544311523
98,33,as,,3.678647041320801,11.857643127441406,9.88691520690918,10.058133125305176
99,1,as,they said that we knew that,10.907668113708496,10.564800262451172,11.34720230102539,10.305267333984375
100,2,as,they said that we knew that,7.269705772399902,6.444112300872803,5.879690170288086,7.036375522613525
101,3,as,they said that we knew that,8.637399673461914,10.545936584472656,9.4816312789917,8.185215950012207
102,4,as,they said that we knew that,8.313691139221191,16.691791534423828,15.548929214477539,8.185215950012207
103,5,as,they said that we knew that,8.168652534484863,3.8216724395751953,2.8525331020355225,8.779888153076172
104,6,as,they said that we knew that,6.969802379608154,9.112079620361328,7.657855987548828,5.89244270324707
105,7,as,they said that we knew that,7.003680229187012,8.894675254821777,7.98760986328125,6.202192306518555
106,8,as,they said that we knew that,8.572359085083008,11.454761505126953,11.3770170211792,7.572902202606201
107,9,as,they said that we knew that,9.101840019226074,12.323919296264648,10.607245445251465,7.807206153869629
108,10,as,they said that we knew that,8.854276657104492,12.88129997253418,9.097450256347656,7.743576526641846
109,11,as,they said that we knew that,8.780896186828613,10.89245319366455,9.52545166015625,9.351540565490723
110,12,as,they said that we knew that,1.6622521877288818,10.72504711151123,7.792492389678955,1.7873014211654663
111,13,as,they said that we knew that,0.8677680492401123,8.236971855163574,7.758732318878174,0.8508862257003784
112,14,as,they said that we knew that,0.5425612330436707,7.815904140472412,6.392334938049316,0.7025490999221802
113,15,as,they said that we knew that,1.9525905847549438,12.940447807312012,11.680464744567871,1.5915783643722534
114,16,as,they said that we knew that,6.1849164962768555,17.19220542907715,15.470773696899414,7.239796161651611
115,17,as,they said that we knew that,6.957801342010498,13.340729713439941,9.5235595703125,8.72808837890625
116,18,as,they said that we knew that,10.138849258422852,12.425039291381836,10.917793273925781,10.276217460632324
117,19,as,they said that we knew that,12.169611930847168,11.532146453857422,10.838600158691406,12.09051513671875
