idx,item_num,preposition,embedding,pipp_filler_gap,pp_no_filler_no_gap,filler_no_gap,no_filler_gap
0,1,though,,6.647707462310791,8.130443572998047,10.069988250732422,9.441837310791016
1,2,though,,8.357001304626465,6.360881328582764,5.363712787628174,7.743257999420166
2,3,though,,3.9441978931427,12.639004707336426,13.655021667480469,8.698064804077148
3,4,though,,5.2219462394714355,12.487195014953613,19.09221839904785,8.698064804077148
4,5,though,,5.326297283172607,4.504977226257324,3.4116203784942627,9.62682819366455
5,6,though,,0.8548542261123657,8.981250762939453,7.100223541259766,6.422924518585205
6,7,though,,2.021104335784912,7.612454414367676,5.671769618988037,8.421549797058105
7,8,though,,0.7934096455574036,10.343782424926758,9.685717582702637,8.831907272338867
8,9,though,,0.9216866493225098,11.665823936462402,10.56309986114502,7.793309688568115
9,10,though,,2.7755839824676514,11.837141990661621,7.41398811340332,9.49892807006836
10,11,though,,8.051375389099121,11.97452163696289,11.165141105651855,9.2732572555542
11,12,though,,2.3876075744628906,7.796496868133545,4.007651329040527,2.279413938522339
12,13,though,,1.3038252592086792,8.255183219909668,8.212825775146484,1.5011003017425537
13,14,though,,0.6035146117210388,7.522603511810303,7.610257625579834,1.5909976959228516
14,15,though,,0.7137665152549744,15.162860870361328,15.117935180664062,1.7750658988952637
15,16,though,,0.7061511278152466,14.048980712890625,15.51145076751709,7.576794147491455
16,17,though,,0.5133048892021179,14.915379524230957,20.636226654052734,8.147995948791504
17,18,though,,5.289712429046631,12.658448219299316,13.028780937194824,13.096710205078125
18,19,though,,10.912585258483887,8.671317100524902,5.509873867034912,14.348569869995117
19,20,though,,1.2317947149276733,10.790139198303223,14.15912914276123,11.253310203552246
20,21,though,,6.162295818328857,17.645145416259766,14.737395286560059,10.877578735351562
21,22,though,,1.2133389711380005,13.456685066223145,15.854804992675781,12.40813159942627
22,23,though,,4.881162166595459,11.824847221374512,13.206022262573242,9.39067268371582
23,24,though,,6.045827865600586,11.271565437316895,5.27867317199707,15.367538452148438
24,25,though,,1.911810040473938,10.140785217285156,10.883191108703613,13.606583595275879
25,26,though,,2.3178446292877197,4.9492878913879395,3.567645311355591,8.465676307678223
26,27,though,,1.8932441473007202,13.803091049194336,15.107756614685059,7.144560813903809
27,28,though,,1.62553870677948,13.361091613769531,10.355663299560547,7.76259708404541
28,29,though,,1.0638805627822876,13.364089012145996,11.319742202758789,8.000516891479492
29,30,though,,0.9552494287490845,11.470111846923828,13.18067455291748,8.744338989257812
30,31,though,,3.5119874477386475,6.767016410827637,6.021363258361816,8.463020324707031
31,32,though,,1.0661906003952026,8.317386627197266,12.319190979003906,8.571331024169922
32,33,though,,1.7658807039260864,8.891921997070312,8.24371337890625,9.881026268005371
33,1,though,they said that we knew that,9.710297584533691,11.652820587158203,8.025824546813965,9.683035850524902
34,2,though,they said that we knew that,7.860231876373291,6.099265098571777,5.993457794189453,8.07695484161377
35,3,though,they said that we knew that,7.852116107940674,9.018162727355957,4.775659084320068,8.406655311584473
36,4,though,they said that we knew that,8.849065780639648,15.93385124206543,13.885619163513184,8.406655311584473
37,5,though,they said that we knew that,7.727613925933838,3.962480306625366,2.8215997219085693,8.138936042785645
38,6,though,they said that we knew that,2.983856201171875,7.38869571685791,6.043975353240967,6.974883079528809
39,7,though,they said that we knew that,8.202648162841797,6.714083194732666,5.69158935546875,7.642188549041748
40,8,though,they said that we knew that,8.747973442077637,9.777079582214355,7.990365505218506,9.126197814941406
41,9,though,they said that we knew that,7.624098777770996,11.570016860961914,5.711416721343994,8.042379379272461
42,10,though,they said that we knew that,8.584540367126465,10.030509948730469,6.743105411529541,8.659492492675781
43,11,though,they said that we knew that,9.251367568969727,11.677038192749023,9.781621932983398,9.702729225158691
44,12,though,they said that we knew that,1.7249377965927124,8.290427207946777,4.992994785308838,2.4059038162231445
45,13,though,they said that we knew that,1.7349884510040283,7.479354381561279,7.998169898986816,1.214408040046692
46,14,though,they said that we knew that,0.9442012310028076,8.460153579711914,8.3192720413208,1.2417380809783936
47,15,though,they said that we knew that,1.2166368961334229,13.469687461853027,12.473763465881348,1.7993457317352295
48,16,though,they said that we knew that,4.091981887817383,17.405900955200195,16.468000411987305,6.053164482116699
49,17,though,they said that we knew that,1.8552525043487549,12.917924880981445,7.768732070922852,10.002662658691406
50,18,though,they said that we knew that,8.609731674194336,13.249845504760742,11.148149490356445,10.96241569519043
51,19,though,they said that we knew that,10.074570655822754,8.803908348083496,7.230537414550781,10.936929702758789
52,20,though,they said that we knew that,4.557615280151367,12.539334297180176,6.20040225982666,9.664775848388672
53,21,though,they said that we knew that,10.672100067138672,19.193933486938477,16.631935119628906,11.389458656311035
54,22,though,they said that we knew that,8.788534164428711,11.88437557220459,9.34408950805664,12.295175552368164
55,23,though,they said that we knew that,9.414137840270996,13.307950973510742,11.152430534362793,11.368386268615723
56,24,though,they said that we knew that,12.236687660217285,12.123549461364746,9.294718742370605,14.678430557250977
57,25,though,they said that we knew that,6.666734218597412,8.643012046813965,7.293807029724121,11.27818489074707
58,26,though,they said that we knew that,7.101597785949707,5.246711254119873,2.8852860927581787,8.489892959594727
59,27,though,they said that we knew that,6.248321533203125,13.740386962890625,8.375967979431152,7.835435390472412
60,28,though,they said that we knew that,5.7744460105896,10.842230796813965,8.264073371887207,6.912970542907715
61,29,though,they said that we knew that,6.307345390319824,11.223576545715332,9.78550910949707,7.463827610015869
62,30,though,they said that we knew that,7.535183906555176,13.200448036193848,10.862679481506348,8.006538391113281
63,31,though,they said that we knew that,7.157860279083252,6.161947727203369,4.608968257904053,7.787623882293701
64,32,though,they said that we knew that,2.190812587738037,6.915884494781494,7.371870517730713,5.202199935913086
65,33,though,they said that we knew that,8.451887130737305,8.52720832824707,6.759309768676758,10.20215129852295
66,1,as,,5.4728288650512695,12.567541122436523,9.806683540344238,9.284544944763184
67,2,as,,10.553166389465332,7.317140102386475,7.5675835609436035,7.845053672790527
68,3,as,,6.064815521240234,13.057140350341797,11.19590950012207,6.079837799072266
69,4,as,,3.908613920211792,14.756070137023926,16.820514678955078,6.079837799072266
70,5,as,,4.765105247497559,3.877237319946289,3.323563814163208,8.707789421081543
71,6,as,,0.9997929334640503,8.96959114074707,4.473175048828125,1.6263490915298462
72,7,as,,1.665706992149353,8.09592342376709,8.276711463928223,8.782894134521484
73,8,as,,0.6595562100410461,12.78975772857666,11.16440200805664,9.422603607177734
74,9,as,,0.6939142346382141,15.53334903717041,7.993382930755615,9.085880279541016
75,10,as,,0.6145889163017273,10.161745071411133,8.69983196258545,9.959757804870605
76,11,as,,7.4192070960998535,13.147624969482422,12.078432083129883,8.60831069946289
77,12,as,,3.70975923538208,14.717019081115723,10.457759857177734,2.9923934936523438
78,13,as,,1.1161165237426758,8.621980667114258,8.593180656433105,0.7711482048034668
79,14,as,,1.2921785116195679,6.435847759246826,7.39404296875,1.612739086151123
