idx,item_num,preposition,embedding,pipp_filler_gap,pp_no_filler_no_gap,filler_no_gap,no_filler_gap
0,1,though,,10.155573844909668,7.343985080718994,8.96427059173584,10.468033790588379
1,2,though,,4.93825626373291,6.228227138519287,7.124629497528076,6.953524589538574
2,3,though,,5.390482425689697,12.358656883239746,14.97741413116455,8.040533065795898
3,4,though,,6.332378387451172,10.66720962524414,15.488137245178223,8.040533065795898
4,5,though,,9.150823593139648,4.221691131591797,2.1976430416107178,10.324506759643555
5,6,though,,1.1669723987579346,9.624307632446289,7.900977611541748,6.405612945556641
6,7,though,,4.614260673522949,7.786839962005615,5.613989353179932,8.00813102722168
7,8,though,,5.18355655670166,12.78698444366455,9.099690437316895,8.64430046081543
8,9,though,,3.298389196395874,11.00095272064209,13.598332405090332,8.43297004699707
9,10,though,,6.459259510040283,9.463778495788574,5.588599681854248,7.043158531188965
10,11,though,,8.137931823730469,12.173632621765137,8.200791358947754,9.034250259399414
11,12,though,,2.0798838138580322,7.4258880615234375,3.802860975265503,1.7563996315002441
12,13,though,,1.3641319274902344,8.338467597961426,7.213139057159424,0.8491265177726746
13,14,though,,0.6715055704116821,8.963912963867188,7.506871223449707,0.9413119554519653
14,15,though,,1.855431318283081,16.698448181152344,10.597898483276367,1.5590323209762573
15,16,though,,0.8132206201553345,13.991819381713867,12.192516326904297,6.764213562011719
16,17,though,,0.9497156739234924,13.020172119140625,16.605079650878906,7.094089031219482
17,18,though,,4.696783542633057,15.514223098754883,15.738724708557129,13.711977005004883
18,19,though,,11.179890632629395,8.62353229522705,7.442909240722656,14.522846221923828
19,20,though,,1.64840829372406,11.370586395263672,14.361588478088379,11.485063552856445
20,21,though,,6.978661060333252,17.057344436645508,14.631732940673828,10.748568534851074
21,22,though,,1.6784144639968872,11.785422325134277,12.112013816833496,10.811544418334961
22,23,though,,1.620943307876587,10.062564849853516,10.001690864562988,6.535769462585449
23,24,though,,8.99488353729248,9.436569213867188,4.345751762390137,16.065547943115234
24,25,though,,1.9512394666671753,7.094577312469482,10.13980770111084,12.007895469665527
25,26,though,,3.6960136890411377,4.30143404006958,1.6988807916641235,7.439610481262207
26,27,though,,2.4685356616973877,12.014808654785156,8.531908988952637,6.618880271911621
27,28,though,,5.682703495025635,12.230480194091797,6.8967437744140625,7.229748725891113
28,29,though,,2.468660354614258,14.38300895690918,10.016966819763184,7.905646800994873
29,30,though,,5.4840593338012695,14.755169868469238,9.2324857711792,9.191107749938965
30,31,though,,1.3554035425186157,5.97147798538208,8.01978874206543,9.13703727722168
31,32,though,,3.1817052364349365,7.15155029296875,5.057165622711182,9.85719108581543
32,33,though,,1.5137169361114502,8.307904243469238,8.751473426818848,10.755423545837402
33,1,though,they said that we knew that,8.273351669311523,9.931597709655762,7.526020050048828,8.323123931884766
34,2,though,they said that we knew that,7.554326057434082,6.892337799072266,5.576207637786865,7.2364678382873535
35,3,though,they said that we knew that,8.843564987182617,10.109760284423828,8.019576072692871,8.18753433227539
36,4,though,they said that we knew that,8.629823684692383,13.70068359375,10.717758178710938,8.18753433227539
37,5,though,they said that we knew that,6.465147495269775,2.9175634384155273,2.3496601581573486,5.903100967407227
38,6,though,they said that we knew that,7.380706310272217,8.348703384399414,6.9325079917907715,6.6920366287231445
39,7,though,they said that we knew that,7.611997604370117,7.501613616943359,6.333138465881348,7.314509868621826
40,8,though,they said that we knew that,9.841649055480957,13.487021446228027,9.82641887664795,8.666415214538574
41,9,though,they said that we knew that,9.530070304870605,11.302821159362793,7.460682392120361,9.338370323181152
42,10,though,they said that we knew that,8.209609985351562,11.194670677185059,9.377886772155762,7.643680095672607
43,11,though,they said that we knew that,8.787955284118652,11.002195358276367,7.58099365234375,10.346857070922852
44,12,though,they said that we knew that,2.9210166931152344,6.986108779907227,3.6638832092285156,2.2764902114868164
45,13,though,they said that we knew that,1.181025505065918,8.006722450256348,7.613523960113525,1.0715097188949585
46,14,though,they said that we knew that,0.8095856308937073,8.629385948181152,6.866194725036621,1.0633398294448853
47,15,though,they said that we knew that,1.6225104331970215,16.584386825561523,14.330866813659668,1.3637137413024902
48,16,though,they said that we knew that,7.590038776397705,15.444589614868164,13.237067222595215,7.95687198638916
49,17,though,they said that we knew that,5.792928695678711,12.437251091003418,9.225546836853027,8.489672660827637
50,18,though,they said that we knew that,10.76034927368164,16.993408203125,12.442496299743652,11.306962013244629
51,19,though,they said that we knew that,14.026965141296387,10.0642671585083,9.219218254089355,14.366390228271484
52,20,though,they said that we knew that,6.734321117401123,12.812066078186035,7.77122163772583,10.267006874084473
53,21,though,they said that we knew that,10.551019668579102,19.252878189086914,16.943843841552734,10.768279075622559
54,22,though,they said that we knew that,9.975251197814941,11.322220802307129,9.639176368713379,12.004849433898926
55,23,though,they said that we knew that,9.06361198425293,11.73351764678955,9.068904876708984,9.243980407714844
56,24,though,they said that we knew that,16.58687400817871,9.35965633392334,6.077535152435303,17.850662231445312
57,25,though,they said that we knew that,7.777536869049072,6.86653995513916,4.38042688369751,10.197673797607422
58,26,though,they said that we knew that,8.026518821716309,4.758406162261963,2.7025482654571533,7.508364200592041
59,27,though,they said that we knew that,7.2743330001831055,11.890057563781738,8.600198745727539,6.669565677642822
60,28,though,they said that we knew that,6.671504974365234,11.865262985229492,7.2209954261779785,6.953478813171387
61,29,though,they said that we knew that,7.359494686126709,11.759844779968262,6.668982982635498,7.256424903869629
62,30,though,they said that we knew that,8.612751007080078,15.28195858001709,10.897581100463867,8.974873542785645
63,31,though,they said that we knew that,6.794942855834961,5.271475791931152,4.224288463592529,7.720587730407715
64,32,though,they said that we knew that,4.911172389984131,5.378137588500977,2.807359457015991,4.609901428222656
65,33,though,they said that we knew that,7.331018447875977,8.044649124145508,5.386332035064697,12.606986999511719
